Time,TM.FS8_ATB:FS8_PKT_02310_SCET.Cal,TM.FS8_ATB:FS8_PKT_02310_SCLK.Cal,TM.FS8_ATB:AEP_DELTA_T.Cal,TM.FS8_ATB:AEP_NUMSTEPS.Cal,TM.FS8_ATB:AEP_POSX_ECI.Cal,TM.FS8_ATB:AEP_POSY_ECI.Cal,TM.FS8_ATB:AEP_POSZ_ECI.Cal,TM.FS8_ATB:AEP_VELX_ECI.Cal,TM.FS8_ATB:AEP_VELY_ECI.Cal,TM.FS8_ATB:AEP_VELZ_ECI.Cal,TM.FS8_ATB:AEP_PROPSTATE.Cal,TM.FS8_ATB:AEP_NEWTCNT.Cal,TM.FS8_ATB:AEP_TRUEANOM.Cal,TM.FS8_ATB:AEP_SUN_UX_ECI.Cal,TM.FS8_ATB:AEP_SUN_UY_ECI.Cal,TM.FS8_ATB:AEP_SUN_UZ_ECI.Cal,TM.FS8_ATB:AEP_VEL_UX_ECI.Cal,TM.FS8_ATB:AEP_VEL_UY_ECI.Cal,TM.FS8_ATB:AEP_VEL_UZ_ECI.Cal,TM.FS8_ATB:AEP_ORBN_UX_ECI.Cal,TM.FS8_ATB:AEP_ORBN_UY_ECI.Cal,TM.FS8_ATB:AEP_ORBN_UZ_ECI.Cal,TM.FS8_ATB:AEP_POSMAG.Cal,TM.FS8_ATB:AEP_ORBRATE.Cal,TM.FS8_ATB:AEP_LIMBANG.Cal,TM.FS8_ATB:AEP_ECLPANG.Cal,TM.FS8_ATB:AEP_INECLIPSE.Cal,TM.FS8_ATB:AEP_ECFTIME.Cal,TM.FS8_ATB:AEP_ECI2ECFANG.Cal,TM.FS8_ATB:AEP_ECI2ECFQ0.Cal,TM.FS8_ATB:AEP_ECI2ECFQ1.Cal,TM.FS8_ATB:AEP_ECI2ECFQ2.Cal,TM.FS8_ATB:AEP_ECI2ECFQ3.Cal,TM.FS8_ATB:AEP_POSX_ECF.Cal,TM.FS8_ATB:AEP_POSY_ECF.Cal,TM.FS8_ATB:AEP_POSZ_ECF.Cal,TM.FS8_ATB:AEP_VELX_ECF.Cal,TM.FS8_ATB:AEP_VELY_ECF.Cal,TM.FS8_ATB:AEP_VELZ_ECF.Cal,TM.FS8_ATB:AEP_ASCNODE.Cal,TM.FS8_ATB:AEP_ORBALT.Cal,TM.FS8_ATB:AEP_BADEPH_CUR.Cal,TM.FS8_ATB:AEP_BADEPH_CUM.Cal,TM.FS8_ATB:AEP_BADEPH_MAX.Cal,TM.FS8_ATB:AEP_STALE_CUR.Cal,TM.FS8_ATB:AEP_STALE_CUM.Cal,TM.FS8_ATB:AEP_STALE_MAX.Cal,TM.FS8_ATB:AEP_ORBN_MAGFRAC.Cal,TM.FS8_ATB:AEP_ORBN_ANGDIFF.Cal
2020/07/09 13:58:39.526,2020-07-09 01:12:37.973,1594257157.974,      0.110000,1,-5226781.462282,2343802.539066,-3514024.342375,  -1969.736232,  -7204.201092,  -1887.749072,GPS_PROP,3,      3.215330,     -0.297421,      0.875969,      0.379762,     -0.255694,     -0.935185,     -0.245051,     -0.574480,     -0.056890,      0.816539,6720195.077183,      0.001146,      1.250366,      1.915862,FALSE,277693845.108000,  20249.756816,      0.000000,      0.000000,      0.457085,     -0.889423,-4948463.492411,-2885370.662648,-3514024.342375,   4500.534752,  -5434.618203,  -1887.749072,1594253434.445500, 342058.077183,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:58:39.696,2020-07-09 01:12:57.961,1594257177.961,      0.090000,1,-5264785.971622,2199173.950340,-3550836.460473,  -1832.071557,  -7263.811609,  -1794.775872,GPS_PROP,3,      3.215342,     -0.297432,      0.875966,      0.379760,     -0.237830,     -0.942949,     -0.232988,     -0.574472,     -0.056863,      0.816546,6720325.658766,      0.001146,      1.250308,      1.895481,FALSE,277693865.100000,  20249.758274,      0.000000,      0.000000,      0.456436,     -0.889756,-4857361.658756,-2993388.565972,-3550836.460473,   4612.925987,  -5371.079908,  -1794.775872,1594253434.445500, 342188.658766,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:58:39.806,2020-07-09 01:13:17.975,1594257197.976,      0.108500,1,-5300059.179968,2053259.973158,-3585811.045351,  -1693.334397,  -7319.654450,  -1700.782776,GPS_PROP,3,      3.215342,     -0.297432,      0.875966,      0.379760,     -0.219826,     -0.950225,     -0.220793,     -0.574466,     -0.056836,      0.816553,6720457.178013,      0.001146,      1.250249,      1.875038,FALSE,277693885.110000,  20249.759733,      0.000000,      0.000000,      0.455787,     -0.890089,-4763950.129794,-3100206.926864,-3585811.045351,   4723.181499,  -5305.007218,  -1700.782776,1594253434.445500, 342320.178013,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:58:40.017,2020-07-09 01:13:37.982,1594257217.982,      0.118500,1,-5332549.700877,1906256.013062,-3618898.279184,  -1553.710642,  -7371.649483,  -1605.895499,GPS_PROP,3,      3.215342,     -0.297432,      0.875966,      0.379760,     -0.201706,     -0.957001,     -0.208480,     -0.574460,     -0.056807,      0.816559,6720589.487146,      0.001146,      1.250189,      1.854560,FALSE,277693905.121500,  20249.761192,      0.000000,      0.000000,      0.455137,     -0.890421,-4668347.948619,-3205686.467870,-3618898.279184,   4831.157266,  -5236.479408,  -1605.895499,1594253434.445500, 342452.487146,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:58:40.197,2020-07-09 01:13:57.984,1594257237.984,      0.116000,1,-5362223.145323,1758328.225779,-3650062.359694,  -1413.357863,  -7419.741663,  -1510.221523,GPS_PROP,3,      3.215353,     -0.297443,      0.875963,      0.379759,     -0.183490,     -0.963270,     -0.196065,     -0.574454,     -0.056779,      0.816565,6720722.464101,      0.001146,      1.250130,      1.834073,FALSE,277693925.122500,  20249.762651,      0.000000,      0.000000,      0.454488,     -0.890753,-4570660.146361,-3309716.156452,-3650062.359694,   4936.741409,  -5165.568724,  -1510.221523,1594253434.445500, 342585.464101,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:58:40.327,2020-07-09 01:14:17.980,1594257257.980,      0.108000,1,-5389070.534650,1609544.677118,-3679292.196982,  -1272.340255,  -7463.915857,  -1413.805236,GPS_PROP,3,      3.215353,     -0.297443,      0.875963,      0.379759,     -0.165186,     -0.969031,     -0.183553,     -0.574449,     -0.056750,      0.816571,6720856.073882,      0.001146,      1.250070,      1.813560,FALSE,277693945.114500,  20249.764108,      0.000000,      0.000000,      0.453838,     -0.891084,-4470929.658085,-3412257.799101,-3679292.196982,   5039.897790,  -5092.303942,  -1413.805236,1594253434.445500, 342719.073882,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:58:40.517,2020-07-09 01:14:37.981,1594257277.982,      0.093500,1,-5413103.346160,1459842.081474,-3706600.219752,  -1130.597656,  -7504.191380,  -1316.605687,GPS_PROP,3,      3.215353,     -0.297443,      0.875963,      0.379759,     -0.146788,     -0.974286,     -0.170938,     -0.574444,     -0.056721,      0.816576,6720990.397859,      0.001146,      1.250010,      1.793011,FALSE,277693965.116500,  20249.765567,      0.000000,      0.000000,      0.453189,     -0.891415,-4369109.633836,-3513361.317396,-3706600.219752,   5140.677954,  -5016.646900,  -1316.605687,1594253434.445500, 342853.397859,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:58:40.707,2020-07-09 01:14:57.971,1594257297.971,      0.100000,1,-5434286.693181,1309437.382550,-3731946.770480,   -988.335278,  -7540.510219,  -1218.763770,GPS_PROP,3,      3.215365,     -0.297454,      0.875960,      0.379757,     -0.128321,     -0.979027,     -0.158239,     -0.574440,     -0.056691,      0.816581,6721125.264433,      0.001146,      1.249949,      1.772459,FALSE,277693985.110000,  20249.767025,      0.000000,      0.000000,      0.452539,     -0.891745,-4265343.000335,-3612886.271667,-3731946.770480,   5238.943306,  -4938.700003,  -1218.763770,1594253434.445500, 342988.264433,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:58:40.827,2020-07-09 01:15:17.972,1594257317.972,      0.100000,1,-5452627.304491,1158285.489029,-3755339.675745,   -845.510232,  -7572.884220,  -1120.250201,GPS_PROP,3,      3.215365,     -0.297454,      0.875960,      0.379757,     -0.109780,     -0.983256,     -0.145452,     -0.574436,     -0.056661,      0.816586,6721260.735607,      0.001146,      1.249889,      1.751869,FALSE,277694005.111500,  20249.768483,      0.000000,      0.000000,      0.451888,     -0.892075,-4159594.094635,-3710868.734362,-3755339.675745,   5334.731105,  -4858.432774,  -1120.250201,1594253434.445500, 343123.735607,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:58:41.056,2020-07-09 01:15:37.992,1594257337.992,      0.116000,1,-5468119.052958,1006392.784543,-3776774.135795,   -702.128570,  -7601.304941,  -1021.068815,GPS_PROP,3,      3.215365,     -0.297454,      0.875960,      0.379757,     -0.091166,     -0.986971,     -0.132578,     -0.574433,     -0.056631,      0.816590,6721396.825580,      0.001146,      1.249828,      1.731244,FALSE,277694025.130500,  20249.769943,      0.000000,      0.000000,      0.451237,     -0.892404,-4051859.831033,-3807306.702088,-3776774.135795,   5428.039253,  -4775.837567,  -1021.068815,1594253434.445500, 343259.825580,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:58:41.246,2020-07-09 01:15:57.993,1594257357.994,      0.116000,1,-5480726.974905, 854104.566448,-3796201.569774,   -558.515967,  -7625.708534,   -921.445094,GPS_PROP,3,      3.215376,     -0.297465,      0.875957,      0.379756,     -0.072521,     -0.990164,     -0.119646,     -0.574431,     -0.056600,      0.816594,6721533.243408,      0.001146,      1.249767,      1.710632,FALSE,277694045.132000,  20249.771402,      0.000000,      0.000000,      0.450586,     -0.892733,-3942380.226487,-3901986.793121,-3796201.569774,   5518.663104,  -4691.094644,   -921.445094,1594253434.445500, 343396.243408,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:58:41.347,2020-07-09 01:16:17.990,1594257377.990,      0.093500,1,-5490455.969108, 701433.245148,-3813624.545338,   -414.683559,  -7646.101691,   -821.387514,GPS_PROP,3,      3.215376,     -0.297465,      0.875957,      0.379756,     -0.053846,     -0.992837,     -0.106656,     -0.574429,     -0.056570,      0.816597,6721669.994794,      0.001146,      1.249706,      1.690007,FALSE,277694065.125000,  20249.772860,      0.000000,      0.000000,      0.449935,     -0.893061,-3831162.021458,-3994910.876534,-3813624.545338,   5606.608304,  -4604.207020,   -821.387514,1594253434.445500, 343532.994794,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:58:41.557,2020-07-09 01:16:37.997,1594257397.997,      0.116000,1,-5497311.876256, 548260.169860,-3829055.362668,   -270.519348,  -7662.498229,   -720.818176,GPS_PROP,3,      3.215376,     -0.297465,      0.875957,      0.379756,     -0.035127,     -0.994990,     -0.093600,     -0.574427,     -0.056539,      0.816601,6721807.201122,      0.001146,      1.249644,      1.669352,FALSE,277694085.135500,  20249.774319,      0.000000,      0.000000,      0.449283,     -0.893389,-3718112.629051,-4086155.351473,-3829055.362668,   5691.948471,  -4515.098069,   -720.818176,1594253434.445500, 343670.201122,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:58:41.756,2020-07-09 01:16:57.996,1594257417.996,      0.115000,1,-5501280.163812, 394883.669341,-3842463.112064,   -126.303861,  -7674.864925,   -619.932837,GPS_PROP,3,      3.215388,     -0.297476,      0.875953,      0.379755,     -0.016401,     -0.996620,     -0.080501,     -0.574427,     -0.056507,      0.816603,6721944.608566,      0.001146,      1.249583,      1.648710,FALSE,277694105.135000,  20249.775777,      0.000000,      0.000000,      0.448632,     -0.893717,-3603446.220889,-4175546.896663,-3842463.112064,   5774.523082,  -4423.932466,   -619.932837,1594253434.445500, 343807.608566,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:58:41.857,2020-07-09 01:17:18.001,1594257438.001,      0.116000,1,-5502363.446601, 241261.668926,-3853852.527803,     18.002870,  -7683.207646,   -518.703867,GPS_PROP,3,      3.215388,     -0.297476,      0.875953,      0.379755,      0.002338,     -0.997726,     -0.067358,     -0.574426,     -0.056476,      0.816606,6722082.266489,      0.001146,      1.249521,      1.628047,FALSE,277694125.139500,  20249.777236,      0.000000,      0.000000,      0.447980,     -0.894044,-3487126.570302,-4263116.110791,-3853852.527803,   5854.363050,  -4330.677990,   -518.703867,1594253434.445500, 343945.266489,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:58:42.067,2020-07-09 01:17:37.988,1594257457.988,      0.103500,1,-5500562.860462,  87647.627085,-3863206.863549,    162.163240,  -7687.517041,   -417.298400,GPS_PROP,3,      3.215388,     -0.297476,      0.875953,      0.379755,      0.021059,     -0.998309,     -0.054191,     -0.574427,     -0.056445,      0.816607,6722219.957648,      0.001146,      1.249460,      1.607398,FALSE,277694145.126500,  20249.778694,      0.000000,      0.000000,      0.447328,     -0.894370,-3369341.417068,-4348725.365398,-3863206.863549,   5931.346149,  -4235.482117,   -417.298400,1594253434.445500, 344082.957648,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:58:42.256,2020-07-09 01:17:57.998,1594257477.998,      0.108000,1,-5495875.795124, -66162.226801,-3870538.357249,    306.368828,  -7687.798821,   -315.581832,GPS_PROP,3,      3.215399,     -0.297487,      0.875950,      0.379753,      0.039786,     -0.998367,     -0.040983,     -0.574428,     -0.056413,      0.816609,6722357.872846,      0.001145,      1.249398,      1.586736,FALSE,277694165.133000,  20249.780152,      0.000000,      0.000000,      0.446676,     -0.894696,-3249928.615729,-4432492.773638,-3870538.357249,   6005.580756,  -4138.209931,   -315.581832,1594253434.445500, 344220.872846,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:58:42.446,2020-07-09 01:18:18.003,1594257498.003,      0.115000,1,-5488304.362386,-219952.735921,-3875833.606465,    450.418070,  -7684.046662,   -213.696084,GPS_PROP,3,      3.215399,     -0.297487,      0.875950,      0.379753,      0.058494,     -0.997902,     -0.027752,     -0.574429,     -0.056382,      0.816610,6722495.825602,      0.001145,      1.249336,      1.566062,FALSE,277694185.141500,  20249.781611,      0.000000,      0.000000,      0.446023,     -0.895022,-3129047.016753,-4514302.686703,-3875833.606465,   6076.964988,  -4038.985876,   -213.696084,1594253434.445500, 344358.825602,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:58:42.606,2020-07-09 01:18:38.003,1594257518.003,      0.110000,1,-5477860.185847,-373535.716303,-3879087.787992,    594.135196,  -7676.268718,   -111.765883,GPS_PROP,3,      3.215399,     -0.297487,      0.875950,      0.379753,      0.077160,     -0.996913,     -0.014515,     -0.574432,     -0.056350,      0.816611,6722633.651627,      0.001145,      1.249275,      1.545401,FALSE,277694205.138000,  20249.783070,      0.000000,      0.000000,      0.445370,     -0.895347,-3006839.722309,-4594060.952076,-3879087.787992,   6145.420017,  -3937.924247,   -111.765883,1594253434.445500, 344496.651627,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:58:42.767,2020-07-09 01:18:58.003,1594257538.004,      0.108500,1,-5464542.668909,-526949.765786,-3880303.145757,    737.556813,  -7664.466114,     -9.765638,GPS_PROP,3,      3.215411,     -0.297498,      0.875947,      0.379752,      0.095788,     -0.995401,     -0.001268,     -0.574434,     -0.056319,      0.816611,6722771.388271,      0.001145,      1.249213,      1.524751,FALSE,277694225.138000,  20249.784528,      0.000000,      0.000000,      0.444717,     -0.895671,-2883270.926898,-4671793.167306,-3880303.145757,   6210.971093,  -3834.992194,     -9.765638,1594253434.445500, 344634.388271,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:58:42.937,2020-07-09 01:19:17.993,1594257557.993,      0.092500,1,-5448366.273357,-680037.864188,-3879479.020635,    880.536567,  -7648.652312,     92.200309,GPS_PROP,3,      3.215411,     -0.297498,      0.875947,      0.379752,      0.114360,     -0.993367,      0.011974,     -0.574438,     -0.056287,      0.816611,6722908.895480,      0.001145,      1.249152,      1.504103,FALSE,277694245.131500,  20249.785986,      0.000000,      0.000000,      0.444064,     -0.895995,-2758461.286841,-4747424.341091,-3879479.020635,   6273.557842,  -3730.286701,     92.200309,1594253434.445500, 344771.895480,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:58:43.117,2020-07-09 01:19:37.998,1594257577.998,      0.103500,1,-5429324.017696,-832857.461992,-3876614.462257,   1023.128480,  -7628.820306,    194.170398,GPS_PROP,3,      3.215411,     -0.297498,      0.875947,      0.379752,      0.132881,     -0.990811,      0.025218,     -0.574442,     -0.056256,      0.816610,6723046.224005,      0.001145,      1.249091,      1.483451,FALSE,277694265.136500,  20249.787445,      0.000000,      0.000000,      0.443411,     -0.896319,-2632357.127030,-4820986.081385,-3876614.462257,   6333.208612,  -3623.758796,    194.170398,1594253434.445500, 344909.224005,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:58:43.307,2020-07-09 01:19:58.008,1594257598.008,      0.109000,1,-5407432.203698,-985255.505078,-3871710.390220,   1165.190021,  -7604.986261,    296.042799,GPS_PROP,3,      3.215423,     -0.297509,      0.875944,      0.379751,      0.151335,     -0.987734,      0.038450,     -0.574446,     -0.056225,      0.816609,6723183.233678,      0.001145,      1.249029,      1.462817,FALSE,277694285.143500,  20249.788904,      0.000000,      0.000000,      0.442757,     -0.896642,-2505076.824256,-4892406.519542,-3871710.390220,   6389.866557,  -3515.504096,    296.042799,1594253434.445500, 345046.233678,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:58:43.456,2020-07-09 01:20:18.010,1594257618.010,      0.108500,1,-5382711.416996,-1137095.114469,-3864771.868275,   1306.594058,  -7577.173031,    397.726082,GPS_PROP,3,      3.215423,     -0.297509,      0.875944,      0.379751,      0.169703,     -0.984140,      0.051658,     -0.574451,     -0.056194,      0.816608,6723319.796932,      0.001145,      1.248969,      1.442191,FALSE,277694305.145000,  20249.790362,      0.000000,      0.000000,      0.442103,     -0.896965,-2376728.607727,-4961625.602886,-3864771.868275,   6443.487128,  -3405.611230,    397.726082,1594253434.445500, 345182.796932,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:58:43.617,2020-07-09 01:20:38.011,1594257638.011,      0.108000,1,-5355169.859154,-1288334.914644,-3855801.831834,   1447.302548,  -7545.390372,    499.192576,GPS_PROP,3,      3.215423,     -0.297509,      0.875944,      0.379751,      0.187982,     -0.980030,      0.064837,     -0.574457,     -0.056163,      0.816606,6723455.870240,      0.001145,      1.248908,      1.421578,FALSE,277694325.146000,  20249.791821,      0.000000,      0.000000,      0.441448,     -0.897287,-2247341.550872,-5028628.742153,-3855801.831834,   6494.062416,  -3294.101837,    499.192576,1594253434.445500, 345318.870240,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:58:43.796,2020-07-09 01:20:58.014,1594257658.014,      0.094000,1,-5324819.141619,-1438910.730465,-3844804.048177,   1587.256203,  -7509.651775,    600.399365,GPS_PROP,3,      3.215434,     -0.297520,      0.875941,      0.379749,      0.206164,     -0.975405,      0.077984,     -0.574463,     -0.056132,      0.816604,6723591.387799,      0.001145,      1.248847,      1.400991,FALSE,277694345.148500,  20249.793279,      0.000000,      0.000000,      0.440794,     -0.897608,-2116963.744884,-5093390.568575,-3844804.048177,   6541.575996,  -3181.013768,    600.399365,1594253434.445500, 345454.387799,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:58:44.001,2020-07-09 01:21:18.015,1594257678.015,      0.093500,1,-5291678.990792,-1588724.828481,-3831785.691712,   1726.364608,  -7469.980559,    701.280894,GPS_PROP,3,      3.215434,     -0.297520,      0.875941,      0.379749,      0.224236,     -0.970269,      0.091089,     -0.574470,     -0.056102,      0.816601,6723726.251821,      0.001145,      1.248787,      1.380413,FALSE,277694365.150000,  20249.794738,      0.000000,      0.000000,      0.440139,     -0.897930,-1985672.961961,-5155871.993209,-3831785.691712,   6586.001997,  -3066.410952,    701.280894,1594253434.445500, 345589.251821,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:58:44.127,2020-07-09 01:21:38.019,1594257698.019,      0.115000,1,-5255753.330515,-1737754.541768,-3816747.983299,   1864.607089,  -7426.381265,    801.822107,GPS_PROP,3,      3.215434,     -0.297520,      0.875941,      0.379749,      0.242196,     -0.964621,      0.104150,     -0.574477,     -0.056071,      0.816598,6723860.430339,      0.001145,      1.248727,      1.359849,FALSE,277694385.158000,  20249.796197,      0.000000,      0.000000,      0.439484,     -0.898250,-1853481.522634,-5216065.582785,-3816747.983299,   6627.337416,  -2950.300386,    801.822107,1594253434.445500, 345723.430339,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:58:44.317,2020-07-09 01:21:58.024,1594257718.024,      0.117000,1,-5217077.437200,-1885850.802008,-3799705.523396,   2001.845755,  -7378.896622,    901.922618,GPS_PROP,3,      3.215446,     -0.297531,      0.875938,      0.379748,      0.260026,     -0.958468,      0.117154,     -0.574485,     -0.056042,      0.816594,6723993.775853,      0.001145,      1.248668,      1.339321,FALSE,277694405.163000,  20249.797656,      0.000000,      0.000000,      0.438829,     -0.898571,-1720514.249607,-5273913.248251,-3799705.523396,   6665.544870,  -2832.788106,    901.922618,1594253434.445500, 345856.775853,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:58:44.506,2020-07-09 01:22:18.022,1594257738.022,      0.110000,1,-5175691.100493,-2032874.145721,-3780676.763719,   2137.951942,  -7327.576074,   1001.488085,GPS_PROP,3,      3.215446,     -0.297531,      0.875938,      0.379748,      0.277710,     -0.951816,      0.130088,     -0.574493,     -0.056012,      0.816591,6724126.147819,      0.001145,      1.248609,      1.318820,FALSE,277694425.156500,  20249.799114,      0.000000,      0.000000,      0.438173,     -0.898890,-1586891.047698,-5329365.108791,-3780676.763719,   6700.596043,  -2713.977499,   1001.488085,1594253434.445500, 345989.147819,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:58:44.646,2020-07-09 01:22:38.009,1594257758.009,      0.092000,1,-5131599.190802,-2178818.481535,-3759664.748445,   2272.920567,  -7272.426153,   1100.514320,GPS_PROP,3,      3.215446,     -0.297531,      0.875938,      0.379748,      0.295246,     -0.944666,      0.142953,     -0.574502,     -0.055983,      0.816586,6724257.524159,      0.001145,      1.248551,      1.298349,FALSE,277694445.148000,  20249.800571,      0.000000,      0.000000,      0.437518,     -0.899210,-1452611.957681,-5382423.128194,-3759664.748445,   6732.496757,  -2593.866020,   1100.514320,1594253434.445500, 346120.524159,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:58:44.846,2020-07-09 01:22:58.011,1594257778.011,      0.100000,1,-5084795.604217,-2323697.943222,-3736666.181625,   2406.765025,  -7213.438930,   1199.011166,GPS_PROP,3,      3.215457,     -0.297542,      0.875935,      0.379746,      0.312636,     -0.937017,      0.155750,     -0.574511,     -0.055954,      0.816582,6724387.899348,      0.001145,      1.248492,      1.277909,FALSE,277694465.150000,  20249.802030,      0.000000,      0.000000,      0.436862,     -0.899528,-1317655.690460,-5433093.221122,-3736666.181625,   6761.252396,  -2472.430921,   1199.011166,1594253434.445500, 346250.899348,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:58:45.006,2020-07-09 01:23:18.028,1594257798.028,      0.115000,1,-5035290.576076,-2467463.385547,-3711684.921003,   2539.440055,  -7150.626484,   1296.945706,GPS_PROP,3,      3.215457,     -0.297542,      0.875935,      0.379746,      0.329875,     -0.928870,      0.168474,     -0.574521,     -0.055926,      0.816577,6724517.209238,      0.001145,      1.248435,      1.257476,FALSE,277694485.166500,  20249.803490,      0.000000,      0.000000,      0.436206,     -0.899847,-1182057.567814,-5481356.278414,-3711684.921003,   6786.851671,  -2349.699450,   1296.945706,1594253434.445500, 346380.209238,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:58:45.216,2020-07-09 01:23:38.027,1594257818.027,      0.108500,1,-4983200.535856,-2609781.637602,-3684780.100091,   2670.638657,  -7084.136695,   1394.091001,GPS_PROP,3,      3.215457,     -0.297542,      0.875935,      0.379746,      0.346922,     -0.920244,      0.181095,     -0.574531,     -0.055898,      0.816572,6724645.132834,      0.001145,      1.248378,      1.237101,TRUE,277694505.161500,  20249.804948,      0.000000,      0.000000,      0.435550,     -0.900165,-1046125.328468,-5527103.181022,-3684780.100091,   6809.240581,  -2225.947393,   1394.091001,1594253434.445500, 346508.132834,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:58:45.337,2020-07-09 01:23:58.022,1594257838.022,      0.107000,1,-4928487.075442,-2750768.366813,-3655932.664499,   2800.468025,  -7013.920929,   1490.525882,GPS_PROP,3,      3.215469,     -0.297553,      0.875931,      0.379745,      0.363791,     -0.911134,      0.193625,     -0.574542,     -0.055871,      0.816566,6724771.751369,      0.001145,      1.248322,      1.216771,TRUE,277694525.161500,  20249.806406,      0.000000,      0.000000,      0.434893,     -0.900482,-909743.152596,-5570375.109179,-3655932.664499,   6828.444588,  -2101.067133,   1490.525882,1594253434.445500, 346634.751369,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:58:45.516,2020-07-09 01:24:18.032,1594257858.032,      0.115000,1,-4871162.324582,-2890383.389036,-3625148.437068,   2928.891371,  -6939.994252,   1586.223206,GPS_PROP,3,      3.215469,     -0.297553,      0.875931,      0.379745,      0.380478,     -0.901541,      0.206059,     -0.574553,     -0.055844,      0.816560,6724897.004328,      0.001145,      1.248266,      1.196462,TRUE,277694545.171500,  20249.807865,      0.000000,      0.000000,      0.434236,     -0.900799,-772940.416317,-5611158.671867,-3625148.437068,   6844.458222,  -1975.081769,   1586.223206,1594253434.445500, 346760.004328,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:58:45.726,2020-07-09 01:24:38.031,1594257878.031,      0.108000,1,-4811330.466441,-3028376.303787,-3592483.644129,   3055.678792,  -6862.491048,   1681.011370,GPS_PROP,3,      3.215469,     -0.297553,      0.875931,      0.379745,      0.396953,     -0.891483,      0.218374,     -0.574564,     -0.055818,      0.816554,6725020.641454,      0.001145,      1.248211,      1.176214,TRUE,277694565.166000,  20249.809323,      0.000000,      0.000000,      0.433579,     -0.901116,-635955.605255,-5649382.653245,-3592483.644129,   6857.257199,  -1848.208309,   1681.011370,1594253434.445500, 346883.641454,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:58:45.846,2020-07-09 01:24:58.022,1594257898.022,      0.087500,1,-4748976.281614,-3164790.383755,-3557930.592159,   3180.870559,  -6781.391828,   1774.919984,GPS_PROP,3,      3.215480,     -0.297564,      0.875928,      0.379744,      0.413220,     -0.880956,      0.230576,     -0.574576,     -0.055792,      0.816547,6725142.674699,      0.001145,      1.248157,      1.156024,TRUE,277694585.161500,  20249.810781,      0.000000,      0.000000,      0.432922,     -0.901431,-498740.052229,-5685062.203418,-3557930.592159,   6866.851845,  -1720.399620,   1774.919984,1594253434.445500, 347005.674699,0,0,0,0,0,0,      1.000000,      0.000000
2020/07/09 13:58:46.016,2020-07-09 01:25:18.040,1594257918.040,      0.116500,1,-4684062.686214,-3299694.610854,-3521467.945360,   3304.530066,  -6696.647665,   1867.996994,GPS_PROP,3,      3.215480,     -0.297564,      0.875928,      0.379744,      0.429289,     -0.869956,      0.242670,     -0.574588,     -0.055767,      0.816540,6725263.137118,      0.001145,      1.248103,      1.135854,TRUE,277694605.179000,  20249.812241,      0.000000,      0.000000,      0.432264,     -0.901747,-361213.499146,-5718212.358886,-3521467.945360,   6873.244466,  -1591.576938,   1867.996994,1594253434.445500, 347126.137118,0,0,0,0,0,0,      1.000000,      0.000000
